animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A1144765,SHIH TZU,OWNER SURRENDER,URGENT,04/11/2022,15:33:00,APP SICK,EUTHANIZED,04/13/2022,11:13:00,K22-551798
A1144767,PIT BULL,STRAY,AT LARGE,04/11/2022,16:02:00,APP WNL,ADOPTION,04/12/2022,16:40:00,K22-551800
A1144768,PIT BULL,STRAY,AT LARGE,04/11/2022,16:02:00,APP WNL,ADOPTION,04/12/2022,17:26:00,K22-551801
A1144769,NORFOLK TERRIER,STRAY,AT LARGE,04/11/2022,16:24:00,APP WNL,ADOPTION,04/22/2022,13:43:00,K22-551805
A1144770,HAVANESE,STRAY,AT LARGE,04/11/2022,16:53:00,APP INJ,EUTHANIZED,04/11/2022,18:07:00,K22-551806
A1144771,GREAT PYRENEES,STRAY,CONFINED,04/11/2022,17:20:00,APP WNL,ADOPTION,04/15/2022,15:50:00,K22-551807
A1144776,GERM SHEPHERD,STRAY,WEB,04/10/2022,18:25:00,NORMAL,LOST EXP,05/12/2022,00:00:00,K22-551810
A1144778,GERM SHEPHERD,STRAY,WEB,04/11/2022,18:25:00,NORMAL,FOUND EXP,05/12/2022,00:00:00,K22-551812
A1144779,AMERICAN STAFF,STRAY,WEB,04/11/2022,18:25:00,NORMAL,LOST EXP,05/12/2022,00:00:00,K22-551813
A1144783,PIT BULL,STRAY,AT LARGE,04/11/2022,20:37:00,APP WNL,RETURNED TO OWNER,04/11/2022,20:37:00,K22-551815
A1144784,PIT BULL,OWNER SURRENDER,URGENT,04/11/2022,20:40:00,APP WNL,EUTHANIZED,04/14/2022,15:16:00,K22-551816
A1144785,PIT BULL,STRAY,AT LARGE,04/11/2022,20:51:00,APP WNL,RETURNED TO OWNER,04/11/2022,20:52:00,K22-551817
A1144786,POODLE MIN,STRAY,WEB,04/10/2022,21:25:00,NORMAL,LOST EXP,05/12/2022,00:00:00,K22-551818
A1144790,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,01:42:00,APP WNL,FOSTER,04/18/2022,17:17:00,K22-551821
A1144790,LABRADOR RETR,FOSTER,RETURN,08/01/2022,17:42:00,APP WNL,ADOPTION,08/01/2022,17:42:00,K22-561487
A1144795,CHIHUAHUA LH,OWNER SURRENDER,QUARANTINE,04/15/2022,13:48:00,APP WNL,RETURNED TO OWNER,04/27/2022,12:07:00,K22-552132
A1144797,CHIHUAHUA SH,STRAY,WEB,04/11/2022,08:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551824
A1144798,ALASK MALAMUTE,STRAY,AT LARGE,04/12/2022,09:12:00,APP WNL,RETURNED TO OWNER,04/12/2022,09:52:00,K22-551827
A1144799,PIT BULL,STRAY,AT LARGE,04/12/2022,09:04:00,APP WNL,EUTHANIZED,05/20/2022,11:36:00,K22-551826
A1144800,AMER BULLDOG,STRAY,WEB,04/06/2022,09:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551828
A1144801,CHIHUAHUA SH,STRAY,AT LARGE,04/12/2022,09:40:00,APP INJ,TRANSFER,04/12/2022,14:52:00,K22-551830
A1144804,GERM SHEPHERD,STRAY,AT LARGE,04/12/2022,10:33:00,APP WNL,EUTHANIZED,04/23/2022,14:57:00,K22-551833
A1144809,SIBERIAN HUSKY,OWNER SURRENDER,URGENT,04/12/2022,11:22:00,APP INJ,TRANSFER,04/12/2022,11:36:00,K22-551840
A1144810,GREAT PYRENEES,STRAY,AT LARGE,04/12/2022,11:11:00,APP INJ,EUTHANIZED,04/12/2022,11:58:00,K22-551838
A1144811,CHIHUAHUA SH,STRAY,AT LARGE,04/12/2022,11:27:00,APP WNL,ADOPTION,04/17/2022,15:25:00,K22-551839
A1144812,LABRADOR RETR,OWNER SURRENDER,APPOINT,04/12/2022,11:53:00,APP WNL,ADOPTION,04/15/2022,16:30:00,K22-551843
A1144813,AUST CATTLE DOG,STRAY,AT LARGE,04/12/2022,12:02:00,APP WNL,ADOPTION,04/19/2022,19:02:00,K22-551845
A1144813,AUST CATTLE DOG,OWNER SURRENDER,APPOINT,04/25/2022,13:23:00,APP WNL,ADOPTION,05/03/2022,16:27:00,K22-552951
A1144813,AUST CATTLE DOG,OWNER SURRENDER,PICK UP,06/08/2022,15:04:00,APP WNL,ADOPTION,06/12/2022,13:01:00,K22-556845
A1144815,LABRADOR RETR,OWNER SURRENDER,WALK IN,04/12/2022,12:17:00,APP WNL,ADOPTION,04/16/2022,16:45:00,K22-551846
A1144816,GERM SHEPHERD,STRAY,AT LARGE,04/12/2022,12:16:00,APP INJ,TRANSFER,04/17/2022,16:34:00,K22-551847
A1144818,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,12:40:00,APP WNL,ADOPTION,04/13/2022,19:59:00,K22-551850
A1144818,LABRADOR RETR,STRAY,CONFINED,04/22/2022,16:26:00,APP WNL,ADOPTION,04/28/2022,18:24:00,K22-552734
A1144819,PIT BULL,STRAY,CONFINED,04/12/2022,12:56:00,APP WNL,ADOPTION,04/17/2022,16:18:00,K22-551851
A1144819,PIT BULL,OWNER SURRENDER,URGENT,05/14/2022,12:52:00,APP SICK,EUTHANIZED,05/14/2022,13:11:00,K22-554597
A1144820,CHIHUAHUA LH,STRAY,WEB,04/08/2022,13:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551852
A1144822,AM PIT BULL TER,STRAY,WEB,04/10/2022,13:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551854
A1144823,PIT BULL,STRAY,AT LARGE,04/12/2022,13:23:00,APP WNL,RETURNED TO OWNER,04/12/2022,13:30:00,K22-551855
A1144823,PIT BULL,STRAY,AT LARGE,05/27/2022,21:19:00,APP WNL,RETURNED TO OWNER,05/27/2022,21:23:00,K22-555842
A1144827,PIT BULL,STRAY,AT LARGE,04/12/2022,13:53:00,APP WNL,RETURNED TO OWNER,04/12/2022,13:55:00,K22-551859
A1144828,PIT BULL,STRAY,AT LARGE,04/12/2022,13:53:00,APP WNL,RETURNED TO OWNER,04/12/2022,13:54:00,K22-551857
A1144829,PIT BULL,STRAY,AT LARGE,04/12/2022,13:44:00,APP WNL,TRANSFER,04/17/2022,17:43:00,K22-551858
A1144833,ALASKAN HUSKY,STRAY,CONFINED,04/12/2022,14:02:00,APP WNL,RETURNED TO OWNER,04/14/2022,18:32:00,K22-551862
A1144833,ALASKAN HUSKY,STRAY,AT LARGE,09/14/2022,13:39:00,APP WNL,RETURNED TO OWNER,09/20/2022,14:04:00,K22-565261
A1144834,LABRADOR RETR,OWNER SURRENDER,APPOINT,04/12/2022,14:07:00,APP WNL,TRANSFER,06/08/2022,17:18:00,K22-551861
A1144835,YORKSHIRE TERR,STRAY,WEB,04/10/2022,14:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551863
A1144836,JACK RUSS TERR,STRAY,WEB,04/07/2022,14:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551864
A1144837,GREAT DANE,STRAY,WEB,04/12/2022,14:25:00,NORMAL,FOUND EXP,05/13/2022,00:00:00,K22-551865
A1144838,MIXED BREED,STRAY,AT LARGE,04/12/2022,14:32:00,APP WNL,ADOPTION,05/08/2022,18:30:00,K22-551866
A1144840,PIT BULL,STRAY,AT LARGE,04/12/2022,14:49:00,APP WNL,ADOPTION,04/13/2022,19:38:00,K22-551867
A1144841,PIT BULL,STRAY,AT LARGE,04/12/2022,14:49:00,APP WNL,ADOPTION,04/13/2022,16:21:00,K22-551868
A1144846,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,15:37:00,APP WNL,ADOPTION,04/16/2022,19:04:00,K22-551870
A1144846,LABRADOR RETR,FOSTER,RETURN,06/10/2022,12:44:00,APP WNL,ADOPTION,06/10/2022,18:27:00,K22-557011
A1144846,LABRADOR RETR,OWNER SURRENDER,APPOINT,05/17/2022,15:07:00,APP WNL,FOSTER,06/08/2022,17:47:00,K22-554856
A1144851,CHIHUAHUA SH,STRAY,WEB,04/08/2022,16:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551873
A1144852,POODLE TOY,STRAY,WEB,04/09/2022,16:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551874
A1144853,POODLE STND,STRAY,WEB,04/11/2022,16:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551875
A1144854,POODLE TOY,STRAY,WEB,04/09/2022,16:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551876
A1144855,GERM SHEPHERD,CONFISCATED,QUARANTINE,04/12/2022,16:34:00,APP WNL,RETURNED TO OWNER,04/22/2022,16:02:00,K22-551877
A1144856,PIT BULL,STRAY,AT LARGE,04/12/2022,16:37:00,APP WNL,RETURNED TO OWNER,04/12/2022,16:38:00,K22-551878
A1144863,CHIHUAHUA SH,STRAY,AT LARGE,04/12/2022,16:37:00,APP WNL,ADOPTION,04/16/2022,11:11:00,K22-551884
A1144865,ST BERNARD RGH,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/17/2022,16:36:00,K22-551885
A1144866,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,17:02:00,K22-551886
A1144867,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,17:01:00,K22-551887
A1144868,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,17:11:00,K22-551888
A1144869,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,16:54:00,K22-551889
A1144870,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,17:29:00,K22-551890
A1144870,LABRADOR RETR,STRAY,CONFINED,07/03/2022,22:38:00,APP WNL,ADOPTION,07/09/2022,12:15:00,K22-558974
A1144871,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,16:53:00,K22-551891
A1144872,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,18:05:00,K22-551892
A1144873,ST BERNARD RGH,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,18:05:00,K22-551893
A1144874,LABRADOR RETR,STRAY,AT LARGE,04/12/2022,17:13:00,APP WNL,ADOPTION,04/13/2022,20:04:00,K22-551894
A1144880,BEAGLE,CONFISCATED,QUARANTINE,04/12/2022,18:46:00,APP WNL,RETURNED TO OWNER,04/24/2022,17:06:00,K22-551898
A1144881,BULL TERRIER,OWNER SURRENDER,URGENT,04/12/2022,18:36:00,CRITICAL,EUTHANIZED,04/18/2022,11:26:00,K22-551897
A1144882,CAIRN TERRIER,STRAY,AT LARGE,04/12/2022,18:46:00,APP WNL,ADOPTION,04/17/2022,14:42:00,K22-551899
A1144882,CAIRN TERRIER,OWNER SURRENDER,WALK IN,05/05/2022,14:43:00,APP WNL,ADOPTION,05/05/2022,18:25:00,K22-553886
A1144884,BULLDOG,STRAY,CONFINED,04/12/2022,19:42:00,APP SICK,RETURNED TO OWNER,04/15/2022,12:06:00,K22-551900
A1144888,SIBERIAN HUSKY,STRAY,WEB,03/25/2022,22:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551904
A1144889,LAKELAND TERR,STRAY,WEB,04/01/2022,22:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551905
A1144890,SIBERIAN HUSKY,STRAY,WEB,03/25/2022,22:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551906
A1144891,CAVALIER SPAN,STRAY,WEB,04/12/2022,22:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551907
A1144892,CHIHUAHUA SH,STRAY,WEB,04/08/2022,22:25:00,NORMAL,LOST EXP,05/13/2022,00:00:00,K22-551908
A1144896,CHIHUAHUA SH,CONFISCATED,QUARANTINE,04/13/2022,12:03:00,APP WNL,TRANSFER,04/27/2022,13:52:00,K22-551949
A1144897,CAIRN TERRIER,STRAY,AT LARGE,04/13/2022,08:14:00,CRITICAL,EUTHANIZED,04/13/2022,10:13:00,K22-551915
A1144898,GERM SHEPHERD,STRAY,WEB,04/13/2022,08:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551916
A1144903,SIBERIAN HUSKY,STRAY,AT LARGE,04/13/2022,09:13:00,APP INJ,RETURNED TO OWNER,04/13/2022,09:32:00,K22-551923
A1144905,AM PIT BULL TER,STRAY,WEB,04/12/2022,09:25:00,NORMAL,FOUND EXP,05/14/2022,00:00:00,K22-551925
A1144906,GERM SHEPHERD,OWNER SURRENDER,URGENT,04/13/2022,09:57:00,APP WNL,ADOPTION,04/14/2022,14:02:00,K22-551933
A1144907,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2022,09:57:00,APP WNL,RETURNED TO OWNER,04/13/2022,10:05:00,K22-551932
A1144908,PIT BULL,STRAY,AT LARGE,04/13/2022,11:54:00,APP SICK,TRANSFER,04/14/2022,09:20:00,K22-551945
A1144909,MALTESE,STRAY,AT LARGE,04/13/2022,09:57:00,APP WNL,RETURNED TO OWNER,04/13/2022,10:20:00,K22-551931
A1144916,POMERANIAN,STRAY,WEB,04/13/2022,11:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551938
A1144917,YORKSHIRE TERR,STRAY,WEB,04/09/2022,11:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551939
A1144918,YORKSHIRE TERR,STRAY,WEB,04/09/2022,11:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551940
A1144919,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2022,11:21:00,APP WNL,RETURNED TO OWNER,04/13/2022,11:22:00,K22-551942
A1144920,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2022,11:21:00,APP WNL,RETURNED TO OWNER,04/13/2022,11:22:00,K22-551943
A1144921,ENG BULLDOG,STRAY,AT LARGE,04/13/2022,11:31:00,APP WNL,RETURNED TO OWNER,04/18/2022,12:31:00,K22-551941
A1144924,LABRADOR RETR,STRAY,AT LARGE,04/13/2022,11:33:00,APP WNL,RETURNED TO OWNER,04/13/2022,13:43:00,K22-551946
A1144925,PIT BULL,OWNER SURRENDER,URGENT,04/13/2022,11:54:00,APP WNL,EUTHANIZED,05/03/2022,15:00:00,K22-551947
A1144935,PIT BULL,STRAY,AT LARGE,04/13/2022,13:56:00,APP WNL,RETURNED TO OWNER,04/13/2022,13:57:00,K22-551955
A1144939,GERM SHEPHERD,OWNER SURRENDER,APPOINT,04/13/2022,13:53:00,APP WNL,FOSTER,04/15/2022,15:12:00,K22-551956
A1144939,GERM SHEPHERD,FOSTER,RETURN,04/27/2022,11:52:00,APP WNL,ADOPTION,05/08/2022,14:37:00,K22-553140
A1145021,SIBERIAN HUSKY,STRAY,WEB,04/09/2022,13:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552040
A1144941,PIT BULL,STRAY,AT LARGE,04/13/2022,13:58:00,APP WNL,RETURNED TO OWNER,04/14/2022,11:21:00,K22-551957
A1144942,LABRADOR RETR,STRAY,AT LARGE,04/13/2022,14:18:00,APP WNL,ADOPTION,04/17/2022,16:17:00,K22-551959
A1144943,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2022,14:11:00,APP WNL,ADOPTION,04/14/2022,16:13:00,K22-551958
A1144944,PIT BULL,STRAY,CONFINED,04/13/2022,14:26:00,APP WNL,ADOPTION,04/17/2022,13:47:00,K22-551960
A1144945,GERM SHEPHERD,STRAY,AT LARGE,04/13/2022,14:33:00,APP WNL,ADOPTION,04/20/2022,17:33:00,K22-551962
A1144946,PIT BULL,STRAY,AT LARGE,04/13/2022,14:56:00,APP WNL,RETURNED TO OWNER,04/19/2022,08:51:00,K22-551963
A1144951,ROTTWEILER,STRAY,AT LARGE,04/13/2022,15:03:00,APP WNL,RETURNED TO OWNER,04/15/2022,16:06:00,K22-551965
A1144952,PIT BULL,STRAY,WEB,04/06/2022,15:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551970
A1144953,PIT BULL,STRAY,WEB,04/09/2022,15:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551971
A1144954,AM PIT BULL TER,STRAY,WEB,04/12/2022,15:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551972
A1144956,PIT BULL,CONFISCATED,QUARANTINE,04/13/2022,15:31:00,APP WNL,RETURNED TO OWNER,05/01/2022,16:01:00,K22-551973
A1144959,CHIHUAHUA SH,OWNER SURRENDER,URGENT,04/13/2022,15:55:00,APP WNL,ADOPTION,04/14/2022,16:03:00,K22-551976
A1144960,ALASKAN HUSKY,STRAY,AT LARGE,04/13/2022,15:55:00,APP WNL,ADOPTION,04/17/2022,15:53:00,K22-551977
A1144962,AKITA,STRAY,AT LARGE,04/13/2022,16:29:00,APP WNL,FOSTER,04/19/2022,19:21:00,K22-551980
A1144962,AKITA,FOSTER,FOR ADOPT,09/05/2022,15:47:00,APP WNL,ADOPTION,09/05/2022,15:48:00,K22-564489
A1144963,SCHNAUZER MIN,STRAY,AT LARGE,04/13/2022,16:25:00,APP INJ,RETURNED TO OWNER,04/13/2022,19:30:00,K22-551982
A1144964,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2022,16:30:00,APP WNL,ADOPTION,04/18/2022,14:12:00,K22-551981
A1145022,PUG,STRAY,WEB,04/13/2022,13:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552041
A1144965,GERM SHEPHERD,STRAY,AT LARGE,04/13/2022,16:33:00,APP WNL,ADOPTION,04/17/2022,14:50:00,K22-551983
A1144967,GERM SHEPHERD,STRAY,AT LARGE,04/13/2022,16:58:00,APP WNL,ADOPTION,04/17/2022,17:11:00,K22-551986
A1144967,GERM SHEPHERD,OWNER SURRENDER,APPOINT,04/20/2022,15:59:00,APP WNL,ADOPTION,04/21/2022,16:31:00,K22-552548
A1144968,PAPILLON,OWNER SURRENDER,WALK IN,04/13/2022,17:10:00,CRITICAL,EUTHANIZED,04/13/2022,17:45:00,K22-551987
A1144969,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2022,15:30:00,APP WNL,RETURNED TO OWNER,04/13/2022,15:35:00,K22-551988
A1144970,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2022,15:30:00,APP WNL,RETURNED TO OWNER,04/13/2022,15:35:00,K22-551989
A1144971,ROTTWEILER,STRAY,WEB,04/02/2022,17:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551990
A1144974,PIT BULL,STRAY,AT LARGE,04/13/2022,17:52:00,APP INJ,EUTHANIZED,04/19/2022,09:37:00,K22-551992
A1144975,GERM SHEPHERD,OWNER SURRENDER,APPOINT,04/13/2022,18:14:00,APP WNL,FOSTER,04/17/2022,16:02:00,K22-551994
A1144975,GERM SHEPHERD,FOSTER,FOR ADOPT,04/24/2022,11:39:00,APP WNL,ADOPTION,04/24/2022,11:39:00,K22-552862
A1144977,POODLE STND,STRAY,WEB,03/02/2022,19:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551997
A1144978,MALTESE,STRAY,WEB,04/12/2022,19:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-551998
A1144979,LABRADOR RETR,STRAY,CONFINED,04/13/2022,19:45:00,APP WNL,ADOPTION,04/14/2022,15:19:00,K22-551999
A1144980,LABRADOR RETR,STRAY,CONFINED,04/13/2022,19:45:00,APP WNL,ADOPTION,04/14/2022,15:40:00,K22-552000
A1144981,LABRADOR RETR,STRAY,CONFINED,04/13/2022,19:45:00,APP WNL,ADOPTION,04/14/2022,15:14:00,K22-552001
A1144985,GERM SHEPHERD,CONFISCATED,QUARANTINE,04/13/2022,20:35:00,APP WNL,RETURNED TO OWNER,04/23/2022,18:28:00,K22-552003
A1144985,GERM SHEPHERD,OWNER SURRENDER,WALK IN,09/07/2022,14:51:00,APP WNL,EUTHANIZED,09/08/2022,15:56:00,K22-564684
A1144986,PIT BULL,STRAY,AT LARGE,04/13/2022,20:58:00,CRITICAL,DIED,04/13/2022,22:03:00,K22-552004
A1144987,SIBERIAN HUSKY,STRAY,WEB,04/05/2022,22:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-552006
A1144988,GERM SHEPHERD,CONFISCATED,QUARANTINE,04/21/2022,11:49:00,APP WNL,RETURNED TO OWNER,04/23/2022,17:43:00,K22-552601
A1144989,AM PIT BULL TER,STRAY,WEB,12/03/2021,23:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-552007
A1144990,AM PIT BULL TER,STRAY,WEB,12/03/2021,23:25:00,NORMAL,LOST EXP,05/14/2022,00:00:00,K22-552008
A1144993,CHIHUAHUA LH,CONFISCATED,QUARANTINE,04/14/2022,01:05:00,APP WNL,RETURNED TO OWNER,04/24/2022,15:54:00,K22-552010
A1144996,GERM SHEPHERD,STRAY,CONFINED,04/17/2022,13:26:00,APP INJ,RETURNED TO OWNER,04/21/2022,11:43:00,K22-552299
A1145000,AUST SHEPHERD,STRAY,AT LARGE,04/14/2022,09:36:00,APP WNL,ADOPTION,04/20/2022,18:22:00,K22-552014
A1145005,BLACK MOUTH CUR,KEEPSAFE,OWN ARREST,04/14/2022,10:52:00,APP WNL,RETURNED TO OWNER,04/29/2022,13:37:00,K22-552020
A1145005,BLACK MOUTH CUR,OWNER SURRENDER,APPOINT,05/09/2022,14:30:00,APP WNL,ADOPTION,05/14/2022,12:55:00,K22-554170
A1145005,BLACK MOUTH CUR,OWNER SURRENDER,APPOINT,09/27/2022,18:23:00,APP WNL,ADOPTION,10/05/2022,16:51:00,K22-566305
A1145009,LABRADOR RETR,STRAY,CONFINED,04/14/2022,11:45:00,APP WNL,ADOPTION,04/17/2022,15:52:00,K22-552027
A1145010,BOXER,OWNER SURRENDER,APPOINT,04/14/2022,11:33:00,APP WNL,ADOPTION,04/17/2022,18:26:00,K22-552028
A1145010,BOXER,TREATMENT,HEART WORM,05/24/2022,10:16:00,APP WNL,TREATMENT,05/24/2022,16:45:00,K22-555461
A1145010,BOXER,TREATMENT,HEART WORM,08/09/2022,09:16:00,APP WNL,TREATMENT,08/10/2022,16:18:00,K22-562087
A1145010,BOXER,TREATMENT,HEART WORM,07/03/2022,10:03:00,APP WNL,TREATMENT,07/03/2022,00:00:00,K22-558918
A1145011,GERM SHEPHERD,STRAY,AT LARGE,04/14/2022,12:00:00,APP WNL,ADOPTION,04/30/2022,16:23:00,K22-552029
A1145012,LABRADOR RETR,OWNER SURRENDER,APPOINT,04/14/2022,12:05:00,APP WNL,FOSTER,05/01/2022,13:56:00,K22-552030
A1145012,LABRADOR RETR,FOSTER,FOR ADOPT,05/13/2022,12:58:00,APP WNL,ADOPTION,05/13/2022,12:58:00,K22-554504
A1145013,GERM SHEPHERD,OWNER SURRENDER,APPOINT,04/14/2022,12:05:00,APP WNL,ADOPTION,04/21/2022,16:31:00,K22-552033
A1145015,CHIHUAHUA SH,OWNER SURRENDER,APPOINT,04/14/2022,12:06:00,APP WNL,ADOPTION,04/14/2022,17:57:00,K22-552034
A1145016,LABRADOR RETR,STRAY,AT LARGE,04/14/2022,12:32:00,APP WNL,RETURNED TO OWNER,04/14/2022,13:06:00,K22-552035
A1145017,LABRADOR RETR,STRAY,AT LARGE,04/14/2022,12:28:00,APP WNL,ADOPTION,04/20/2022,17:58:00,K22-552036
A1145019,AUST CATTLE DOG,STRAY,AT LARGE,04/14/2022,12:32:00,APP WNL,RETURNED TO OWNER,04/14/2022,13:06:00,K22-552037
A1145020,GREAT DANE,OWNER SURRENDER,URGENT,04/14/2022,12:57:00,APP WNL,FOSTER,04/18/2022,17:22:00,K22-552039
A1145020,GREAT DANE,FOSTER,RETURN,04/21/2022,12:45:00,APP WNL,ADOPTION,04/21/2022,19:13:00,K22-552610
A1145024,BOXER,STRAY,WEB,04/13/2022,13:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552043
A1145025,PIT BULL,OWNER SURRENDER,URGENT,04/14/2022,13:34:00,APP INJ,EUTHANIZED,04/25/2022,14:42:00,K22-552044
A1145026,PIT BULL,OWNER SURRENDER,URGENT,04/14/2022,13:34:00,APP INJ,ADOPTION,04/24/2022,18:06:00,K22-552045
A1145027,ROTTWEILER,STRAY,AT LARGE,04/14/2022,13:29:00,APP WNL,ADOPTION,04/20/2022,16:50:00,K22-552046
A1145030,LABRADOR RETR,STRAY,AT LARGE,04/14/2022,14:09:00,APP WNL,ADOPTION,05/12/2022,14:35:00,K22-552047
A1145031,CHIHUAHUA SH,STRAY,WEB,03/29/2022,14:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552049
A1145034,MALTESE,STRAY,AT LARGE,04/14/2022,14:32:00,APP WNL,TRANSFER,04/16/2022,11:38:00,K22-552053
A1145034,MALTESE,TREATMENT,SPAY/NEUT,05/22/2022,08:46:00,APP WNL,TREATMENT,05/22/2022,16:52:00,K22-555281
A1145037,AM PIT BULL TER,STRAY,WEB,04/14/2022,15:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552054
A1145038,ENG BULLDOG,STRAY,WEB,04/10/2022,15:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552055
A1145044,PIT BULL,STRAY,AT LARGE,04/14/2022,15:53:00,APP WNL,RETURNED TO OWNER,04/14/2022,15:54:00,K22-552066
A1145048,MALTESE,STRAY,AT LARGE,04/14/2022,16:36:00,APP WNL,ADOPTION,04/18/2022,16:21:00,K22-552068
A1145054,GERM SHEPHERD,STRAY,WEB,04/14/2022,17:25:00,NORMAL,FOUND EXP,05/15/2022,00:00:00,K22-552075
A1145056,BULLDOG,STRAY,WEB,04/14/2022,17:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552077
A1145057,DACHSHUND,STRAY,AT LARGE,04/14/2022,17:27:00,APP WNL,FOSTER,04/15/2022,12:46:00,K22-552078
A1145057,DACHSHUND,FOSTER,RETURN,04/28/2022,09:21:00,APP WNL,ADOPTION,04/28/2022,16:13:00,K22-553211
A1145058,YORKSHIRE TERR,FOSTER,FOR ADOPT,05/10/2022,12:42:00,APP WNL,ADOPTION,05/10/2022,18:48:00,K22-554241
A1145058,YORKSHIRE TERR,STRAY,AT LARGE,04/14/2022,17:27:00,APP WNL,FOSTER,04/15/2022,18:01:00,K22-552079
A1145059,PIT BULL,STRAY,AT LARGE,04/14/2022,18:34:00,APP WNL,EUTHANIZED,04/22/2022,15:26:00,K22-552081
A1145063,LABRADOR RETR,STRAY,CONFINED,04/14/2022,19:08:00,APP SICK,TRANSFER,04/16/2022,10:39:00,K22-552082
A1145064,LABRADOR RETR,STRAY,CONFINED,04/14/2022,19:08:00,APP SICK,TRANSFER,04/16/2022,10:40:00,K22-552083
A1145066,LABRADOR RETR,STRAY,CONFINED,04/14/2022,20:28:00,APP WNL,RETURNED TO OWNER,04/14/2022,21:13:00,K22-552086
A1145067,AMER BULLDOG,STRAY,WEB,04/13/2022,21:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552087
A1145068,AMER BULLDOG,STRAY,WEB,04/13/2022,21:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552088
A1145069,PUG,STRAY,WEB,04/13/2022,21:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552089
A1145070,PUG,STRAY,WEB,04/13/2022,21:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552090
A1145071,BEAGLE,STRAY,WEB,04/14/2022,21:25:00,NORMAL,LOST EXP,05/15/2022,00:00:00,K22-552091
